feature_politeness_==Please==,feature_politeness_==Please_start==,feature_politeness_==HASHEDGE==,feature_politeness_==Indirect_(btw)==,feature_politeness_==Hedges==,feature_politeness_==Factuality==,feature_politeness_==Deference==,feature_politeness_==Gratitude==,feature_politeness_==Apologizing==,feature_politeness_==1st_person_pl.==,feature_politeness_==1st_person==,feature_politeness_==1st_person_start==,feature_politeness_==2nd_person==,feature_politeness_==2nd_person_start==,feature_politeness_==Indirect_(greeting)==,feature_politeness_==Direct_question==,feature_politeness_==Direct_start==,feature_politeness_==HASPOSITIVE==,feature_politeness_==HASNEGATIVE==,feature_politeness_==SUBJUNCTIVE==,feature_politeness_==INDICATIVE==,msg_id,HITId,Input.sentence_id,Input.convo_id,Input.train_test_val,Input.msg_id,Input.timestamp,Input.full_text,Input.speaker,Input.reply_to,Input.speaker_intention,Input.reciever_perception,Input.reciever,Input.absolute_message_index,Input.relative_message_index,Input.year,Input.game_score_speaker,Input.game_score_receiver,Input.game_score_delta,Input.deception_quadrant,Input.num_words,Input.num_characters,Input.sno,Input.sno1,Input.similar_text_id,affcon_gamemove,affcon_reasoning,affcon_rapport,affcon_shareinformation,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,Game9-italy-russia-91,30ZKOOGW2W651Y3WX2WO9KD86BA1A6,24327,Game9-italy-russia,Train,Game9-italy-russia-91,508,"According to germany, england was not supposed to do what they did (fairly obvious).",italy-Game9,Game9-italy-russia-90,Truth,Truth,russia-Game9,508,91,1902,4,2,-2,Straightforward,14,84,82,49.0,17348,1.0,1.0,1.0,1.0,14,29.30,23.75,1.06,25.77,14.00,35.71,78.57,57.14,14.29,7.14,0.00,0.00,0.00,0.00,7.14,7.14,0.00,14.29,21.43,0.00,0.00,7.14,28.57,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,28.57,0.00,0.00,0.00,14.29,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00
0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,Game9-italy-russia-91,3OPLMF3EU5NPBO1PZGJCF56M3OKNLO,24331,Game9-italy-russia,Train,Game9-italy-russia-91,508,This is obviously speculative though,italy-Game9,Game9-italy-russia-90,Truth,Truth,russia-Game9,508,91,1902,4,2,-2,Straightforward,5,36,32,,18824,1.0,1.0,1.0,1.0,5,1.00,2.31,43.37,25.77,5.00,40.00,80.00,60.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,20.00,20.00,20.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Game9-italy-russia-93,3BAWBGQGYLZ348LWXD4T6HIYU7H7VG,24335,Game9-italy-russia,Train,Game9-italy-russia-93,513,He is angry with France though so he told me that France is planning on attacking me with that mini force.,italy-Game9,Game9-italy-russia-92,Truth,Truth,russia-Game9,513,93,1902,4,2,-2,Straightforward,21,106,98,100.0,9139,1.0,1.0,1.0,1.0,21,5.89,50.00,2.82,1.00,21.00,9.52,85.71,61.90,28.57,19.05,9.52,0.00,0.00,9.52,0.00,9.52,0.00,14.29,9.52,9.52,9.52,0.00,14.29,4.76,0.00,0.00,0.00,0.00,9.52,0.00,9.52,0.00,9.52,0.00,14.29,0.00,0.00,0.00,9.52,9.52,0.00,4.76,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,4.76,9.52,0.00,0.00,4.76,9.52,4.76,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Game9-italy-russia-94,306996CF6WKAK88O3GWK4VXEOTV1B1,24336,Game9-italy-russia,Train,Game9-italy-russia-94,514,"Excellent, I'll work on the French to try and drive that wedge deeper.",russia-Game9,Game9-italy-russia-93,Truth,Truth,italy-Game9,514,94,1902,6,8,2,Straightforward,13,70,63,49.0,12966,1.0,1.0,1.0,1.0,13,82.82,22.08,94.81,99.00,13.00,7.69,84.62,46.15,15.38,7.69,7.69,0.00,0.00,0.00,0.00,7.69,7.69,15.38,7.69,0.00,7.69,0.00,15.38,7.69,7.69,0.00,0.00,0.00,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.08,0.00,23.08,0.00,0.00,0.00,0.00,15.38,7.69,23.08,7.69,15.38,0.00,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.08,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,Game9-italy-russia-99,3WYZV0QBFJDIA9THA9HRZ41FT86BXZ,24344,Game9-italy-russia,Train,Game9-italy-russia-99,536,I wish that I had the armies to spare but with the Brits displaying some amount of suspicion I don't know if I can afford to have any fewer than 3 units up there.,russia-Game9,Game9-italy-russia-98,Truth,Truth,italy-Game9,536,99,1902,6,8,2,Straightforward,34,162,5,8.0,16146,1.0,1.0,1.0,1.0,34,67.21,1.98,66.34,1.76,34.00,5.88,85.29,58.82,14.71,11.76,11.76,0.00,0.00,0.00,0.00,2.94,5.88,17.65,11.76,2.94,5.88,2.94,14.71,5.88,5.88,0.00,2.94,11.76,2.94,0.00,2.94,2.94,0.00,0.00,2.94,0.00,0.00,0.00,0.00,23.53,5.88,0.00,5.88,8.82,0.00,8.82,2.94,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,5.88,0.00,0.00,2.94,11.76,2.94,2.94,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.94,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Game9-italy-russia-102,3MA5N0ATTCB4ECSL6HYYWO6Y70AWKC,24349,Game9-italy-russia,Train,Game9-italy-russia-102,565,Hopefully the revelation that their plans have been revealed will keep them off your back.,russia-Game9,Game9-italy-russia-101,Truth,Truth,italy-Game9,565,102,1902,6,8,2,Straightforward,15,90,87,27.0,9866,1.0,1.0,1.0,0.0,15,3.34,99.00,43.37,99.00,15.00,20.00,100.00,73.33,26.67,20.00,0.00,0.00,6.67,0.00,13.33,6.67,6.67,6.67,20.00,13.33,0.00,0.00,26.67,0.00,0.00,0.00,0.00,0.00,6.67,6.67,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,20.00,13.33,0.00,6.67,6.67,0.00,0.00,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,6.67,0.00,0.00,0.00,6.67,13.33,20.00,13.33,0.00,13.33,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,Game9-italy-russia-104,37MQ8Z1JQEWDM1JVWCAIHP5K18QY2T,24353,Game9-italy-russia,Train,Game9-italy-russia-104,568,"There's not much I can do about France without dealing with the British first, but the best thing that we could do for the time being is see to it that the Turks are eliminated.",russia-Game9,Game9-italy-russia-103,Truth,Truth,italy-Game9,568,104,1902,6,8,2,Straightforward,35,177,36,45.0,17153,1.0,1.0,1.0,1.0,35,29.30,12.66,13.15,78.19,35.00,11.43,85.71,71.43,17.14,5.71,2.86,2.86,0.00,0.00,0.00,11.43,11.43,14.29,22.86,5.71,2.86,5.71,22.86,2.86,2.86,0.00,2.86,2.86,2.86,2.86,0.00,0.00,0.00,0.00,2.86,0.00,0.00,0.00,0.00,11.43,0.00,0.00,2.86,0.00,0.00,8.57,2.86,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.57,2.86,5.71,2.86,2.86,0.00,0.00,20.00,0.00,5.71,0.00,0.00,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.57,2.86,2.86,0.00,0.00,0.00,0.00,0.00,0.00,2.86,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Game9-italy-russia-108,3P0I4CQYVY7N43D049QR35N7R5NWOZ,24360,Game9-italy-russia,Train,Game9-italy-russia-108,613,"Test message, Im not getting the thumb option",italy-Game9,Game9-italy-russia-107,Truth,Truth,russia-Game9,613,108,1902,4,2,-2,Straightforward,8,46,96,54.0,20644,1.0,1.0,1.0,1.0,8,38.60,1.00,74.76,25.77,8.00,25.00,87.50,37.50,12.50,12.50,12.50,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00,0.00,12.50,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,12.50,0.00,0.00,12.50,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Game9-italy-russia-110,3ABAOCJ4R84UK3W2FKC8JCGG84QMQ5,24363,Game9-italy-russia,Train,Game9-italy-russia-110,617,"The French have assured me emphatically that they never had any plans to attack you to begin with, and have indicated a temptation to make a rush at Liverpool if I advance the front in Scandinavia.",russia-Game9,Game9-italy-russia-109,Truth,Truth,italy-Game9,617,110,1902,6,8,2,Straightforward,36,197,80,47.0,11671,1.0,1.0,1.0,1.0,36,86.43,39.05,74.76,25.77,36.00,19.44,86.11,58.33,13.89,11.11,5.56,0.00,2.78,0.00,2.78,2.78,11.11,16.67,8.33,2.78,5.56,2.78,13.89,0.00,0.00,0.00,0.00,2.78,5.56,2.78,2.78,0.00,2.78,0.00,5.56,0.00,0.00,0.00,0.00,13.89,0.00,2.78,2.78,5.56,5.56,2.78,0.00,0.00,0.00,0.00,2.78,2.78,0.00,0.00,0.00,8.33,0.00,5.56,2.78,2.78,0.00,2.78,11.11,2.78,19.44,5.56,8.33,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,2.78,2.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,Game9-italy-russia-111,3A3KKYU7P3HZ40SORTBEB1Y2W59MWB,24365,Game9-italy-russia,Train,Game9-italy-russia-111,618,We are working on demilitarizing the Mediterranean so that I I dont have to be worried,italy-Game9,Game9-italy-russia-110,Truth,Truth,russia-Game9,618,111,1902,4,2,-2,Straightforward,16,87,14,65.0,6726,1.0,1.0,1.0,1.0,16,1.92,26.60,35.37,1.00,16.00,25.00,87.50,75.00,25.00,18.75,12.50,6.25,0.00,0.00,0.00,6.25,6.25,12.50,25.00,6.25,6.25,6.25,31.25,6.25,0.00,0.00,0.00,0.00,6.25,0.00,6.25,6.25,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,6.25,6.25,0.00,0.00,0.00,0.00,25.00,0.00,6.25,0.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Game9-italy-russia-114,3G3AJKPCXLSNPFYI0QT6A42ILMM4YV,24368,Game9-italy-russia,Train,Game9-italy-russia-114,623,"One can certainly hope, in any case you'll be in decent position to counter them if they make a move toward you.",russia-Game9,Game9-italy-russia-113,Truth,Truth,italy-Game9,623,114,1902,6,8,2,Straightforward,22,112,71,37.0,20242,1.0,1.0,0.0,0.0,22,69.94,98.80,31.94,99.00,22.00,13.64,90.91,54.55,18.18,18.18,0.00,0.00,9.09,0.00,9.09,0.00,4.55,18.18,13.64,0.00,4.55,0.00,22.73,0.00,0.00,0.00,4.55,4.55,13.64,13.64,0.00,0.00,0.00,0.00,18.18,0.00,0.00,0.00,0.00,22.73,0.00,4.55,9.09,13.64,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.73,9.09,22.73,4.55,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.64,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game9-italy-russia-120,3M7OI89LVYOO1Z1RNM4WABUDEP6C6C,24375,Game9-italy-russia,Train,Game9-italy-russia-120,658,Yeah if they dont take it it isnt the end of the world,italy-Game9,Game9-italy-russia-119,Truth,Truth,russia-Game9,658,120,1902,4,2,-2,Straightforward,13,56,97,16.0,3233,1.0,1.0,1.0,1.0,13,10.57,1.07,63.54,25.77,13.00,0.00,100.00,69.23,23.08,7.69,0.00,0.00,0.00,0.00,7.69,15.38,15.38,7.69,15.38,0.00,7.69,15.38,23.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,15.38,0.00,0.00,7.69,7.69,0.00,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,7.69,0.00,0.00,23.08,0.00,15.38,0.00,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,Game9-italy-russia-121,3YKP7CX6G2FOVUNQSWDT55ORRFVB78,24376,Game9-italy-russia,Train,Game9-italy-russia-121,661,I desperately need the Turkish move into the Aegean to not bounce so that I can convoy an army to Constantinople.,russia-Game9,Game9-italy-russia-120,Truth,Truth,italy-Game9,661,121,1902,6,8,2,Straightforward,21,113,35,54.0,19787,1.0,1.0,0.0,1.0,21,87.62,7.67,68.01,1.00,21.00,14.29,80.95,57.14,14.29,9.52,9.52,0.00,0.00,0.00,0.00,4.76,14.29,14.29,4.76,4.76,4.76,4.76,9.52,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,4.76,0.00,0.00,4.76,0.00,0.00,0.00,0.00,9.52,0.00,0.00,4.76,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,4.76,0.00,0.00,0.00,19.05,0.00,14.29,9.52,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,Game9-italy-russia-126,3D42WVSDH8VXNVV7K7PP18Z9ACYFYX,24383,Game9-italy-russia,Train,Game9-italy-russia-126,677,"Fair, I'm just concerned that the agreement was only so that you wouldn't move while they put themselves into position.",russia-Game9,Game9-italy-russia-125,Truth,Truth,italy-Game9,677,126,1902,6,8,2,Straightforward,20,119,83,74.0,16857,1.0,1.0,1.0,0.0,20,1.00,84.14,74.76,99.00,20.00,25.00,100.00,70.00,30.00,20.00,5.00,0.00,5.00,0.00,10.00,10.00,5.00,5.00,15.00,15.00,10.00,5.00,25.00,5.00,0.00,0.00,0.00,0.00,15.00,10.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,10.00,0.00,25.00,10.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Game9-italy-russia-132,3PGQRAZX02K6R00TQRPO87IOZ2NYSU,24390,Game9-italy-russia,Train,Game9-italy-russia-132,706,"I can't imagine why, there's an entire Switzerland between the two of them.",russia-Game9,Game9-italy-russia-131,Truth,Truth,italy-Game9,706,132,1902,6,8,2,Straightforward,13,75,54,35.0,4537,1.0,1.0,1.0,1.0,13,65.46,6.21,63.54,25.77,13.00,23.08,92.31,69.23,15.38,15.38,7.69,0.00,0.00,0.00,7.69,0.00,15.38,15.38,7.69,15.38,0.00,7.69,7.69,0.00,0.00,7.69,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,30.77,7.69,7.69,0.00,0.00,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.77,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Game9-italy-russia-139,3AJA9FLWSCYBXVG2GP3MFK5LKTXIFR,24396,Game9-italy-russia,Train,Game9-italy-russia-139,730,I was going to ask you the same thing,italy-Game9,Game9-italy-russia-138,Truth,Truth,russia-Game9,730,139,1902,4,2,-2,Straightforward,9,37,27,41.0,17969,1.0,1.0,1.0,1.0,9,46.37,98.62,58.07,25.77,9.00,0.00,100.00,66.67,33.33,22.22,11.11,0.00,11.11,0.00,0.00,11.11,11.11,11.11,11.11,0.00,0.00,0.00,33.33,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,11.11,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,Game9-italy-russia-140,34XASH8KLQM9KRVNF7XJJ7Q6386PMJ,24397,Game9-italy-russia,Train,Game9-italy-russia-140,732,"You should start communicating with them, I've gotten them to agree to let you have Greece, you should talk to them about convoying there",russia-Game9,Game9-italy-russia-139,Truth,Truth,italy-Game9,732,140,1902,6,8,2,Straightforward,24,137,72,67.0,8713,1.0,1.0,1.0,1.0,24,11.86,99.00,1.00,92.40,24.00,8.33,91.67,70.83,29.17,29.17,4.17,0.00,12.50,0.00,12.50,0.00,0.00,20.83,20.83,8.33,0.00,0.00,29.17,0.00,0.00,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,8.33,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,4.17,0.00,0.00,4.17,0.00,4.17,16.67,0.00,4.17,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,4.17,0.00,0.00,12.50,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Game9-italy-russia-143,3R868ACW4SC36L17RDXQX08NHLYZG3,24400,Game9-italy-russia,Train,Game9-italy-russia-143,735,"Will do, I have to figure out my France thing too",italy-Game9,Game9-italy-russia-142,Truth,Truth,russia-Game9,735,143,1902,4,2,-2,Straightforward,11,49,92,40.0,19412,,,,1.0,11,4.01,3.48,99.00,25.77,11.00,0.00,90.91,81.82,27.27,18.18,18.18,0.00,0.00,0.00,0.00,9.09,0.00,18.18,27.27,9.09,0.00,0.00,27.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,9.09,9.09,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Game9-italy-russia-145,38EHZ67RIMS37E2OCO7WPYCE2HCMG5,24402,Game9-italy-russia,Train,Game9-italy-russia-145,738,We both agreed to move into those because we werent sure what to do yet,italy-Game9,Game9-italy-russia-144,Truth,Truth,russia-Game9,738,145,1902,4,2,-2,Straightforward,15,72,78,8.0,16721,1.0,1.0,1.0,1.0,15,8.69,90.87,98.01,99.00,15.00,6.67,100.00,73.33,26.67,13.33,0.00,13.33,0.00,0.00,0.00,13.33,0.00,20.00,13.33,6.67,6.67,6.67,20.00,0.00,0.00,6.67,0.00,6.67,13.33,13.33,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,20.00,0.00,6.67,0.00,0.00,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,13.33,0.00,0.00,0.00,0.00,6.67,13.33,0.00,26.67,6.67,13.33,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Game9-italy-russia-146,3OCZWXS7ZO7LLZVJVGNQLO60C395L5,24403,Game9-italy-russia,Train,Game9-italy-russia-146,740,Sounds like the French are trying to maneuver themselves into some kind of position while feigning indecision.,russia-Game9,Game9-italy-russia-145,Truth,Truth,italy-Game9,740,146,1902,6,8,2,Straightforward,17,110,83,1.0,17142,1.0,1.0,1.0,1.0,16,97.36,73.40,35.37,1.00,16.00,37.50,81.25,43.75,6.25,6.25,0.00,0.00,0.00,0.00,6.25,0.00,6.25,18.75,6.25,0.00,6.25,0.00,12.50,0.00,6.25,0.00,0.00,6.25,6.25,0.00,6.25,6.25,0.00,0.00,6.25,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,25.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,6.25,0.00,18.75,0.00,12.50,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Game9-italy-russia-149,3BCRDCM0ODU6KXDFFZLUYU7LJYN6KR,24406,Game9-italy-russia,Train,Game9-italy-russia-149,743,Itd be good for me to get a build here though so that I can support myself,italy-Game9,Game9-italy-russia-148,Truth,Truth,russia-Game9,743,149,1902,4,2,-2,Straightforward,17,75,47,81.0,17586,0.0,0.0,1.0,0.0,17,1.00,1.00,66.34,99.00,17.00,5.88,94.12,76.47,29.41,17.65,17.65,0.00,0.00,0.00,0.00,11.76,5.88,11.76,17.65,17.65,11.76,0.00,23.53,0.00,0.00,0.00,0.00,0.00,11.76,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.00,0.00,0.00,11.76,0.00,0.00,23.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game9-italy-russia-155,3M47JKRKCX1MPWBE6AOR8PYUOYR868,24412,Game9-italy-russia,Train,Game9-italy-russia-155,750,Hopefully he doesn't take you for a turncoat,russia-Game9,Game9-italy-russia-154,Truth,Truth,italy-Game9,750,155,1902,6,8,2,Straightforward,8,44,64,57.0,20487,1.0,1.0,1.0,,8,11.86,99.00,1.00,99.00,8.00,25.00,87.50,75.00,25.00,25.00,0.00,0.00,12.50,12.50,0.00,0.00,12.50,12.50,12.50,12.50,0.00,12.50,25.00,0.00,0.00,0.00,0.00,0.00,12.50,12.50,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,12.50,12.50,0.00,0.00,12.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,12.50,0.00,0.00,25.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00
