,feature_politeness_==Please==,feature_politeness_==Please_start==,feature_politeness_==HASHEDGE==,feature_politeness_==Indirect_(btw)==,feature_politeness_==Hedges==,feature_politeness_==Factuality==,feature_politeness_==Deference==,feature_politeness_==Gratitude==,feature_politeness_==Apologizing==,feature_politeness_==1st_person_pl.==,feature_politeness_==1st_person==,feature_politeness_==1st_person_start==,feature_politeness_==2nd_person==,feature_politeness_==2nd_person_start==,feature_politeness_==Indirect_(greeting)==,feature_politeness_==Direct_question==,feature_politeness_==Direct_start==,feature_politeness_==HASPOSITIVE==,feature_politeness_==HASNEGATIVE==,feature_politeness_==SUBJUNCTIVE==,feature_politeness_==INDICATIVE==,msg_id
Game7-turkey-france-5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,Game7-turkey-france-5
Game7-turkey-france-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Game7-turkey-france-8
Game7-turkey-france-10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Game7-turkey-france-10
Game8-italy-germany-2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Game8-italy-germany-2
Game8-italy-germany-4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Game8-italy-germany-4
Game8-austria-italy-0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,Game8-austria-italy-0
Game8-austria-italy-3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Game8-austria-italy-3
Game8-austria-italy-9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Game8-austria-italy-9
Game8-austria-italy-11,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,Game8-austria-italy-11
Game8-austria-italy-12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Game8-austria-italy-12
Game8-austria-italy-15,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,Game8-austria-italy-15
Game8-austria-italy-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Game8-austria-italy-16
Game8-austria-italy-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game8-austria-italy-17
Game8-austria-italy-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Game8-austria-italy-18
Game8-austria-italy-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Game8-austria-italy-22
Game8-austria-italy-23,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Game8-austria-italy-23
Game8-austria-italy-25,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Game8-austria-italy-25
Game8-austria-italy-28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game8-austria-italy-28
Game8-austria-italy-29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Game8-austria-italy-29
Game8-austria-italy-30,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Game8-austria-italy-30
Game8-austria-italy-31,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,Game8-austria-italy-31
Game8-austria-italy-32,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,Game8-austria-italy-32
Game8-austria-italy-33,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,Game8-austria-italy-33
Game8-austria-italy-35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Game8-austria-italy-35
Game8-austria-italy-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Game8-austria-italy-37
Game8-austria-italy-39,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,Game8-austria-italy-39
Game8-austria-italy-40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Game8-austria-italy-40
Game8-austria-italy-41,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,Game8-austria-italy-41
Game8-austria-italy-42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Game8-austria-italy-42
Game8-austria-italy-43,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,Game8-austria-italy-43
Game8-austria-italy-47,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Game8-austria-italy-47
Game8-austria-italy-48,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,Game8-austria-italy-48
Game8-austria-italy-49,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,Game8-austria-italy-49
Game8-austria-italy-53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Game8-austria-italy-53
Game8-austria-italy-56,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,Game8-austria-italy-56
Game8-austria-italy-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game8-austria-italy-57
Game8-austria-italy-58,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,Game8-austria-italy-58
Game8-austria-italy-59,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,Game8-austria-italy-59
Game8-austria-italy-60,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Game8-austria-italy-60
Game8-austria-italy-61,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,Game8-austria-italy-61
Game8-austria-italy-63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Game8-austria-italy-63
Game8-austria-italy-65,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Game8-austria-italy-65
Game8-austria-italy-66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Game8-austria-italy-66
Game8-austria-italy-67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Game8-austria-italy-67
Game8-austria-italy-68,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,Game8-austria-italy-68
Game8-austria-italy-69,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,Game8-austria-italy-69
Game8-austria-italy-70,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Game8-austria-italy-70
Game8-austria-italy-71,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Game8-austria-italy-71
Game8-austria-italy-72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Game8-austria-italy-72
Game8-austria-italy-73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Game8-austria-italy-73
Game8-austria-italy-74,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Game8-austria-italy-74
Game8-austria-italy-75,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Game8-austria-italy-75
Game8-austria-italy-77,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,Game8-austria-italy-77
Game8-austria-italy-78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Game8-austria-italy-78
Game8-austria-italy-79,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Game8-austria-italy-79
Game8-austria-italy-80,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Game8-austria-italy-80
Game8-austria-italy-82,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,Game8-austria-italy-82
Game8-austria-italy-83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Game8-austria-italy-83
Game8-austria-italy-84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Game8-austria-italy-84
Game8-italy-russia-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Game8-italy-russia-0
Game8-italy-russia-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game8-italy-russia-1
Game8-italy-russia-3,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,Game8-italy-russia-3
Game8-italy-russia-4,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Game8-italy-russia-4
Game8-italy-russia-5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Game8-italy-russia-5
Game8-italy-russia-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Game8-italy-russia-7
Game8-italy-russia-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Game8-italy-russia-8
Game8-italy-russia-9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Game8-italy-russia-9
Game8-italy-russia-10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,Game8-italy-russia-10
Game8-england-italy-0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Game8-england-italy-0
Game8-england-italy-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Game8-england-italy-1
Game8-england-italy-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Game8-england-italy-2
Game8-england-italy-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Game8-england-italy-3
Game8-england-italy-4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Game8-england-italy-4
Game8-england-italy-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Game8-england-italy-5
Game8-england-italy-6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game8-england-italy-6
Game8-england-italy-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Game8-england-italy-7
Game8-turkey-italy-0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,Game8-turkey-italy-0
Game8-turkey-italy-1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Game8-turkey-italy-1
Game8-turkey-italy-3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,Game8-turkey-italy-3
Game8-turkey-italy-4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game8-turkey-italy-4
Game8-turkey-italy-5,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,Game8-turkey-italy-5
Game8-turkey-italy-6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Game8-turkey-italy-6
Game8-turkey-italy-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Game8-turkey-italy-7
Game8-turkey-italy-8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Game8-turkey-italy-8
Game8-turkey-italy-9,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Game8-turkey-italy-9
Game8-turkey-italy-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Game8-turkey-italy-11
Game8-turkey-italy-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Game8-turkey-italy-12
Game8-turkey-italy-13,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,Game8-turkey-italy-13
Game8-turkey-italy-14,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,Game8-turkey-italy-14
Game8-turkey-italy-15,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,Game8-turkey-italy-15
Game8-turkey-italy-16,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,Game8-turkey-italy-16
Game8-turkey-italy-17,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,Game8-turkey-italy-17
Game8-turkey-italy-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Game8-turkey-italy-19
Game8-turkey-italy-20,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,Game8-turkey-italy-20
Game8-turkey-italy-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Game8-turkey-italy-21
Game8-turkey-italy-22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Game8-turkey-italy-22
Game8-turkey-italy-23,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,Game8-turkey-italy-23
Game8-turkey-italy-25,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,Game8-turkey-italy-25
Game8-turkey-italy-26,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Game8-turkey-italy-26
Game8-turkey-italy-27,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,Game8-turkey-italy-27
Game8-turkey-italy-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,Game8-turkey-italy-28
Game8-turkey-italy-30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Game8-turkey-italy-30
Game8-turkey-italy-32,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,Game8-turkey-italy-32
Game8-turkey-italy-33,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Game8-turkey-italy-33
Game8-turkey-italy-34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Game8-turkey-italy-34
Game8-turkey-italy-35,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,Game8-turkey-italy-35
Game8-turkey-italy-36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Game8-turkey-italy-36
Game8-turkey-italy-38,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,Game8-turkey-italy-38
Game8-turkey-italy-43,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Game8-turkey-italy-43
Game8-turkey-italy-49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Game8-turkey-italy-49
Game8-turkey-italy-53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game8-turkey-italy-53
Game8-turkey-italy-54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Game8-turkey-italy-54
Game8-turkey-italy-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game8-turkey-italy-55
Game8-turkey-italy-58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Game8-turkey-italy-58
Game8-turkey-italy-59,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,Game8-turkey-italy-59
Game8-turkey-italy-60,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Game8-turkey-italy-60
Game8-turkey-italy-62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Game8-turkey-italy-62
Game8-turkey-italy-63,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Game8-turkey-italy-63
Game8-turkey-italy-70,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Game8-turkey-italy-70
Game8-turkey-italy-71,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,Game8-turkey-italy-71
Game8-turkey-italy-72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Game8-turkey-italy-72
Game8-turkey-italy-74,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Game8-turkey-italy-74
Game8-turkey-italy-75,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,Game8-turkey-italy-75
Game8-turkey-italy-76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Game8-turkey-italy-76
Game8-turkey-italy-77,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,Game8-turkey-italy-77
Game8-italy-france-0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Game8-italy-france-0
Game8-italy-france-3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,Game8-italy-france-3
Game8-italy-france-5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,Game8-italy-france-5
Game8-italy-france-6,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,Game8-italy-france-6
Game8-italy-france-7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,Game8-italy-france-7
Game8-italy-france-8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Game8-italy-france-8
Game8-italy-france-10,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,Game8-italy-france-10
Game8-italy-france-13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Game8-italy-france-13
Game8-italy-france-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Game8-italy-france-17
Game8-italy-france-20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Game8-italy-france-20
Game8-italy-france-21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Game8-italy-france-21
Game8-italy-france-22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Game8-italy-france-22
Game8-italy-france-23,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Game8-italy-france-23
Game8-austria-germany-1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,Game8-austria-germany-1
Game8-austria-germany-2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,Game8-austria-germany-2
Game8-austria-germany-3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Game8-austria-germany-3
Game8-austria-germany-6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Game8-austria-germany-6
Game8-austria-germany-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,Game8-austria-germany-8
Game8-austria-germany-9,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Game8-austria-germany-9
Game8-austria-germany-13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,Game8-austria-germany-13
Game8-austria-germany-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Game8-austria-germany-16
Game8-austria-germany-18,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Game8-austria-germany-18
Game8-germany-russia-0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Game8-germany-russia-0
Game8-germany-russia-2,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,Game8-germany-russia-2
Game8-germany-russia-6,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,Game8-germany-russia-6
Game8-germany-russia-8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Game8-germany-russia-8
Game8-germany-russia-9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,Game8-germany-russia-9
Game8-germany-russia-10,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Game8-germany-russia-10
Game8-germany-russia-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Game8-germany-russia-17
Game8-germany-russia-19,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,Game8-germany-russia-19
Game8-germany-russia-20,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Game8-germany-russia-20
Game8-england-germany-0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,Game8-england-germany-0
Game8-england-germany-2,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,Game8-england-germany-2
Game8-england-germany-13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Game8-england-germany-13
Game8-england-germany-17,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Game8-england-germany-17
Game8-turkey-germany-0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Game8-turkey-germany-0
Game8-turkey-germany-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,Game8-turkey-germany-1
Game8-turkey-germany-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Game8-turkey-germany-2
Game8-turkey-germany-3,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Game8-turkey-germany-3
Game8-turkey-germany-4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,Game8-turkey-germany-4
Game8-turkey-germany-5,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,Game8-turkey-germany-5
Game8-turkey-germany-6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Game8-turkey-germany-6
Game8-turkey-germany-14,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Game8-turkey-germany-14
Game8-turkey-germany-16,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,Game8-turkey-germany-16
Game8-turkey-germany-17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Game8-turkey-germany-17
Game8-turkey-germany-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Game8-turkey-germany-20
Game8-turkey-germany-21,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,Game8-turkey-germany-21
Game8-turkey-germany-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game8-turkey-germany-22
Game8-turkey-germany-25,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,Game8-turkey-germany-25
Game8-turkey-germany-26,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,Game8-turkey-germany-26
Game8-turkey-germany-29,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Game8-turkey-germany-29
Game8-turkey-germany-38,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Game8-turkey-germany-38
Game8-turkey-germany-40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,Game8-turkey-germany-40
Game8-germany-france-0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,Game8-germany-france-0
Game8-germany-france-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Game8-germany-france-1
Game8-germany-france-2,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,Game8-germany-france-2
Game8-germany-france-3,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,Game8-germany-france-3
Game8-germany-france-4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Game8-germany-france-4
Game8-germany-france-7,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,Game8-germany-france-7
Game8-germany-france-9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Game8-germany-france-9
Game8-germany-france-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Game8-germany-france-11
Game8-germany-france-12,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,Game8-germany-france-12
Game8-germany-france-13,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,Game8-germany-france-13
Game8-germany-france-14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Game8-germany-france-14
Game8-germany-france-15,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,Game8-germany-france-15
Game8-germany-france-16,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,Game8-germany-france-16
Game8-germany-france-17,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,Game8-germany-france-17
Game8-germany-france-18,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Game8-germany-france-18
Game8-germany-france-20,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Game8-germany-france-20
Game8-germany-france-22,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,Game8-germany-france-22
Game8-germany-france-23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,Game8-germany-france-23
Game8-germany-france-24,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,Game8-germany-france-24
Game8-germany-france-25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Game8-germany-france-25
Game8-germany-france-27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game8-germany-france-27
Game8-germany-france-28,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,Game8-germany-france-28
Game8-germany-france-29,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,Game8-germany-france-29
Game8-germany-france-30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,Game8-germany-france-30
Game8-germany-france-31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game8-germany-france-31
Game8-germany-france-32,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,Game8-germany-france-32
Game8-germany-france-33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Game8-germany-france-33
Game8-germany-france-34,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Game8-germany-france-34
